branch,order_id,order_dt,category,menu,sweet_level,price,cost,qty,revenue,gross_profit,gross_margin,trans_type,payment,gender,membership,member_id,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat,date,day_name,iso_week_number
alpha,alpha032674,3/1/2024 18:19:00,tea,Jasmine Tea,0.25,50,10,2,100,80,0.8,delivery,credit card,F,FALSE,,evening,FALSE,FALSE,6.68702224,moderate,3/1/2024,Wednesday,1
alpha,alpha032674,3/1/2024 18:19:00,coffee,Cappuccino,0.25,75,27.75,2,150,94.5,0.63,delivery,credit card,F,FALSE,,evening,FALSE,FALSE,6.68702224,moderate,3/1/2024,Wednesday,1
alpha,alpha032675,3/1/2024 18:24:00,coffee,Mocha,0.75,70,30.1,1,70,39.9,0.57,to go,mobile,M,TRUE,45,evening,FALSE,FALSE,3.119725524,short,3/1/2024,Wednesday,1
alpha,alpha032676,3/1/2024 18:40:00,smoothie,Watermelon Smoothie,0.5,75,30,2,150,90,0.6,delivery,mobile,M,FALSE,,evening,FALSE,FALSE,8.199801995,long,3/1/2024,Wednesday,1
alpha,alpha032676,3/1/2024 18:40:00,coffee,Nitro Flat White,0,155,74.4,1,155,80.6,0.52,delivery,mobile,M,FALSE,,evening,FALSE,FALSE,8.199801995,long,3/1/2024,Wednesday,1
alpha,alpha032677,3/1/2024 18:42:00,coffee,Espresso,1,55,20.35,3,165,103.95,0.63,eat in,mobile,F,TRUE,8,evening,FALSE,FALSE,4.493688286,short,3/1/2024,Wednesday,1
alpha,alpha032678,3/1/2024 18:53:00,bakery,Donut,,40,12,1,40,28,0.7,to go,mobile,M,FALSE,,evening,FALSE,FALSE,4.9644708,short,3/1/2024,Wednesday,1
alpha,alpha032679,3/1/2024 19:09:00,coffee,Iced Latte,0.75,65,22.75,3,195,126.75,0.65,to go,mobile,M,FALSE,,evening,FALSE,FALSE,13.36492216,very long,3/1/2024,Wednesday,1
alpha,alpha032679,3/1/2024 19:09:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,eat in,credit card,M,FALSE,,evening,FALSE,FALSE,13.36492216,very long,3/1/2024,Wednesday,1
alpha,alpha032679,3/1/2024 19:09:00,bakery,Donut,,40,12,1,40,28,0.7,eat in,credit card,M,FALSE,,evening,FALSE,FALSE,13.36492216,very long,3/1/2024,Wednesday,1
alpha,alpha032680,3/1/2024 19:19:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,credit card,M,TRUE,35,evening,FALSE,FALSE,2.733614841,short,3/1/2024,Wednesday,1
alpha,alpha032681,3/1/2024 19:21:00,smoothie,Mango Smoothie,0.25,90,31.5,4,360,234,0.65,to go,mobile,F,FALSE,,evening,FALSE,FALSE,13.5410425,very long,3/1/2024,Wednesday,1
alpha,alpha032681,3/1/2024 19:21:00,bakery,Donut,,40,12,4,160,112,0.7,to go,mobile,F,FALSE,,evening,FALSE,FALSE,13.5410425,very long,3/1/2024,Wednesday,1
alpha,alpha032682,3/1/2024 19:23:00,coffee,Mocha,0.25,70,30.1,1,70,39.9,0.57,eat in,mobile,F,FALSE,,evening,FALSE,FALSE,3.706151484,short,3/1/2024,Wednesday,1
alpha,alpha032683,3/1/2024 19:47:00,coffee,Latte,0.25,65,27.95,3,195,111.15,0.57,eat in,mobile,M,TRUE,55,evening,FALSE,FALSE,4.072576901,short,3/1/2024,Wednesday,1
alpha,alpha032684,3/1/2024 19:50:00,bakery,Croissant,,85,46.75,3,255,114.75,0.45,eat in,credit card,F,TRUE,907,evening,FALSE,FALSE,8.989756429,long,3/1/2024,Wednesday,1
alpha,alpha032684,3/1/2024 19:50:00,bakery,Cheesecake,,120,72,3,360,144,0.4,eat in,credit card,F,TRUE,907,evening,FALSE,FALSE,8.989756429,long,3/1/2024,Wednesday,1
alpha,alpha032685,3/1/2024 20:33:00,coffee,Espresso,0.25,55,20.35,2,110,69.3,0.63,to go,credit card,F,FALSE,,night,FALSE,FALSE,2.525510065,short,3/1/2024,Wednesday,1
alpha,alpha032686,3/1/2024 20:52:00,tea,Black Tea,0.5,40,8,3,120,96,0.8,eat in,mobile,M,TRUE,30,night,FALSE,FALSE,10.89821741,long,3/1/2024,Wednesday,1
alpha,alpha032686,3/1/2024 20:52:00,bakery,Muffin,,60,27,3,180,99,0.55,eat in,mobile,M,TRUE,30,night,FALSE,FALSE,10.89821741,long,3/1/2024,Wednesday,1
alpha,alpha032687,3/1/2024 21:16:00,coffee,Latte,0.25,65,27.95,1,65,37.05,0.57,eat in,cash,F,TRUE,15,night,FALSE,FALSE,3.689982908,short,3/1/2024,Wednesday,1
alpha,alpha032688,3/1/2024 21:25:00,tea,Thai Tea,0,70,17.5,1,70,52.5,0.75,to go,credit card,F,TRUE,1681,night,FALSE,FALSE,2.992260399,short,3/1/2024,Wednesday,1
alpha,alpha032689,3/1/2024 21:48:00,tea,Thai Tea,0.25,70,17.5,1,70,52.5,0.75,to go,mobile,F,TRUE,1703,night,FALSE,FALSE,6.840192784,moderate,3/1/2024,Wednesday,1
alpha,alpha032689,3/1/2024 21:48:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,mobile,F,TRUE,1703,night,FALSE,FALSE,6.840192784,moderate,3/1/2024,Wednesday,1
alpha,alpha032690,3/1/2024 21:54:00,coffee,Mocha Cold Brew,0.25,165,79.2,3,495,257.4,0.52,to go,credit card,F,FALSE,,night,FALSE,FALSE,5.096424162,moderate,3/1/2024,Wednesday,1
alpha,alpha032691,4/1/2024 6:48:00,coffee,Iced Americano,0.25,45,13.5,2,90,63,0.7,eat in,credit card,F,FALSE,,morning,FALSE,FALSE,3.664147687,short,4/1/2024,Thursday,1
alpha,alpha032692,4/1/2024 7:23:00,coffee,Iced Americano,0,45,13.5,2,90,63,0.7,to go,credit card,M,TRUE,1671,morning,FALSE,FALSE,4.436299676,short,4/1/2024,Thursday,1
alpha,alpha032693,4/1/2024 7:24:00,smoothie,Kiwi Smoothie,0.25,90,40.5,1,90,49.5,0.55,to go,cash,F,FALSE,,morning,FALSE,FALSE,5.228916621,moderate,4/1/2024,Thursday,1
alpha,alpha032694,4/1/2024 8:05:00,bakery,Sandwich,,80,28,1,80,52,0.65,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,7.011199283,moderate,4/1/2024,Thursday,1
alpha,alpha032694,4/1/2024 8:05:00,tea,Thai Tea,0.25,70,17.5,1,70,52.5,0.75,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,7.011199283,moderate,4/1/2024,Thursday,1
alpha,alpha032695,4/1/2024 8:10:00,coffee,Iced Americano,0.5,45,13.5,1,45,31.5,0.7,delivery,credit card,M,FALSE,,morning,FALSE,FALSE,4.3553865,short,4/1/2024,Thursday,1
alpha,alpha032696,4/1/2024 8:11:00,tea,Green Tea,0.5,65,24.7,1,65,40.3,0.62,to go,credit card,M,TRUE,1676,morning,FALSE,FALSE,4.861266947,short,4/1/2024,Thursday,1
alpha,alpha032697,4/1/2024 8:17:00,tea,Bubble Tea,0.25,70,17.5,1,70,52.5,0.75,to go,mobile,M,TRUE,1680,morning,FALSE,FALSE,3.611932625,short,4/1/2024,Thursday,1
alpha,alpha032698,4/1/2024 8:43:00,coffee,Latte,0,65,27.95,2,130,74.1,0.57,to go,credit card,F,FALSE,,morning,FALSE,FALSE,2.78704959,short,4/1/2024,Thursday,1
alpha,alpha032699,4/1/2024 8:49:00,smoothie,Mango Smoothie,0.25,90,31.5,2,180,117,0.65,to go,cash,M,FALSE,,morning,FALSE,FALSE,5.740180592,moderate,4/1/2024,Thursday,1
alpha,alpha032700,4/1/2024 8:50:00,tea,Bubble Tea,0.75,70,17.5,1,70,52.5,0.75,to go,gift card,M,FALSE,,morning,FALSE,FALSE,3.691019497,short,4/1/2024,Thursday,1
alpha,alpha032701,4/1/2024 9:11:00,tea,Bubble Tea,0.5,70,17.5,1,70,52.5,0.75,delivery,credit card,M,TRUE,56,morning,FALSE,FALSE,6.450581388,moderate,4/1/2024,Thursday,1
alpha,alpha032701,4/1/2024 9:11:00,bakery,Sandwich,,80,28,1,80,52,0.65,delivery,credit card,M,TRUE,56,morning,FALSE,FALSE,6.450581388,moderate,4/1/2024,Thursday,1
alpha,alpha032702,4/1/2024 9:17:00,tea,Green Tea,0.25,65,24.7,1,65,40.3,0.62,eat in,mobile,M,TRUE,63,morning,FALSE,FALSE,7.781489294,moderate,4/1/2024,Thursday,1
alpha,alpha032702,4/1/2024 9:17:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,mobile,M,TRUE,63,morning,FALSE,FALSE,7.781489294,moderate,4/1/2024,Thursday,1
alpha,alpha032703,4/1/2024 9:26:00,coffee,Mocha Cold Brew,0.25,165,79.2,1,165,85.8,0.52,delivery,credit card,F,TRUE,57,morning,FALSE,FALSE,27.32314232,very long,4/1/2024,Thursday,1
alpha,alpha032703,4/1/2024 9:26:00,tea,Black Tea,0.5,40,8,10,400,320,0.8,delivery,credit card,F,TRUE,57,morning,FALSE,FALSE,27.32314232,very long,4/1/2024,Thursday,1
alpha,alpha032704,4/1/2024 9:28:00,coffee,Latte,0.5,65,27.95,1,65,37.05,0.57,to go,cash,M,TRUE,72,morning,FALSE,FALSE,5.269151197,moderate,4/1/2024,Thursday,1
alpha,alpha032705,4/1/2024 9:51:00,tea,Black Tea,0.25,40,8,2,80,64,0.8,delivery,credit card,F,FALSE,,morning,FALSE,FALSE,16.5329834,very long,4/1/2024,Thursday,1
alpha,alpha032705,4/1/2024 9:51:00,tea,Green Tea,0.5,65,24.7,6,390,241.8,0.62,delivery,credit card,F,FALSE,,morning,FALSE,FALSE,16.5329834,very long,4/1/2024,Thursday,1
alpha,alpha032706,4/1/2024 10:26:00,coffee,Iced Latte,0.5,65,22.75,2,130,84.5,0.65,delivery,mobile,M,TRUE,848,morning,FALSE,FALSE,9.926646743,long,4/1/2024,Thursday,1
alpha,alpha032706,4/1/2024 10:26:00,bakery,Cheesecake,,120,72,1,120,48,0.4,delivery,mobile,M,TRUE,848,morning,FALSE,FALSE,9.926646743,long,4/1/2024,Thursday,1
alpha,alpha032707,4/1/2024 10:29:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,mobile,F,TRUE,33,morning,FALSE,FALSE,7.354860513,moderate,4/1/2024,Thursday,1
alpha,alpha032707,4/1/2024 10:29:00,smoothie,Kiwi Smoothie,0.75,90,40.5,1,90,49.5,0.55,to go,mobile,F,TRUE,33,morning,FALSE,FALSE,7.354860513,moderate,4/1/2024,Thursday,1
alpha,alpha032708,4/1/2024 10:33:00,bakery,Muffin,,60,27,1,60,33,0.55,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,7.173331485,moderate,4/1/2024,Thursday,1
alpha,alpha032708,4/1/2024 10:33:00,coffee,Espresso,0.75,55,20.35,1,55,34.65,0.63,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,7.173331485,moderate,4/1/2024,Thursday,1
alpha,alpha032709,4/1/2024 10:34:00,smoothie,Watermelon Smoothie,0.5,75,30,3,225,135,0.6,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,16.44053148,very long,4/1/2024,Thursday,1
alpha,alpha032709,4/1/2024 10:34:00,bakery,Croissant,,85,46.75,3,255,114.75,0.45,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,16.44053148,very long,4/1/2024,Thursday,1
alpha,alpha032710,4/1/2024 10:35:00,smoothie,Mango Smoothie,0.25,90,31.5,2,180,117,0.65,eat in,mobile,F,TRUE,847,morning,FALSE,FALSE,3.353205343,short,4/1/2024,Thursday,1
alpha,alpha032711,4/1/2024 10:42:00,bakery,Cookie,,85,29.75,2,170,110.5,0.65,to go,credit card,M,TRUE,1698,morning,FALSE,FALSE,2.858250527,short,4/1/2024,Thursday,1
alpha,alpha032712,4/1/2024 10:56:00,bakery,Muffin,,60,27,2,120,66,0.55,eat in,credit card,F,FALSE,,morning,FALSE,FALSE,5.193639586,moderate,4/1/2024,Thursday,1
alpha,alpha032712,4/1/2024 10:56:00,smoothie,Mango Smoothie,0.5,90,31.5,2,180,117,0.65,eat in,credit card,F,FALSE,,morning,FALSE,FALSE,5.193639586,moderate,4/1/2024,Thursday,1
alpha,alpha032713,4/1/2024 11:01:00,smoothie,Strawberry Smoothie,0.5,85,25.5,2,170,119,0.7,to go,mobile,F,TRUE,1667,noon,FALSE,FALSE,14.93241087,very long,4/1/2024,Thursday,1
alpha,alpha032713,4/1/2024 11:01:00,tea,Yuzu Tea,0.75,70,24.5,1,70,45.5,0.65,to go,gift card,F,FALSE,,noon,FALSE,FALSE,14.93241087,very long,4/1/2024,Thursday,1
alpha,alpha032713,4/1/2024 11:01:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,gift card,F,FALSE,,noon,FALSE,FALSE,14.93241087,very long,4/1/2024,Thursday,1
alpha,alpha032714,4/1/2024 11:13:00,bakery,Muffin,,60,27,1,60,33,0.55,eat in,mobile,M,FALSE,,noon,FALSE,FALSE,3.84619157,short,4/1/2024,Thursday,1
alpha,alpha032715,4/1/2024 11:15:00,smoothie,Watermelon Smoothie,0.25,75,30,2,150,90,0.6,to go,credit card,M,FALSE,,noon,FALSE,FALSE,3.577659514,short,4/1/2024,Thursday,1
alpha,alpha032716,4/1/2024 11:20:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,credit card,F,TRUE,899,noon,FALSE,FALSE,8.167190337,long,4/1/2024,Thursday,1
alpha,alpha032716,4/1/2024 11:20:00,coffee,Iced Latte,1,65,22.75,1,65,42.25,0.65,to go,credit card,F,TRUE,899,noon,FALSE,FALSE,8.167190337,long,4/1/2024,Thursday,1
alpha,alpha032717,4/1/2024 11:53:00,tea,Yuzu Tea,0.75,70,24.5,1,70,45.5,0.65,to go,credit card,F,FALSE,,noon,FALSE,FALSE,6.337067168,moderate,4/1/2024,Thursday,1
alpha,alpha032718,4/1/2024 11:55:00,tea,Green Tea,0.25,65,24.7,3,195,120.9,0.62,delivery,mobile,F,FALSE,,noon,FALSE,FALSE,19.6213397,very long,4/1/2024,Thursday,1
alpha,alpha032718,4/1/2024 11:55:00,coffee,Iced Americano,0.25,45,13.5,1,45,31.5,0.7,delivery,mobile,F,FALSE,,noon,FALSE,FALSE,19.6213397,very long,4/1/2024,Thursday,1
alpha,alpha032719,4/1/2024 11:58:00,coffee,Cappuccino,0.25,75,27.75,2,150,94.5,0.63,eat in,mobile,M,TRUE,51,noon,FALSE,FALSE,2.87792478,short,4/1/2024,Thursday,1
alpha,alpha032720,4/1/2024 12:01:00,bakery,Muffin,,60,27,2,120,66,0.55,to go,credit card,M,TRUE,1680,noon,FALSE,FALSE,9.613724015,long,4/1/2024,Thursday,1
alpha,alpha032720,4/1/2024 12:01:00,coffee,Mocha,0.75,70,30.1,2,140,79.8,0.57,to go,credit card,M,TRUE,1680,noon,FALSE,FALSE,9.613724015,long,4/1/2024,Thursday,1
alpha,alpha032721,4/1/2024 12:10:00,bakery,Sandwich,,80,28,2,160,104,0.65,delivery,credit card,F,FALSE,,noon,FALSE,FALSE,9.298828443,long,4/1/2024,Thursday,1
alpha,alpha032721,4/1/2024 12:10:00,smoothie,Mango Smoothie,0.25,90,31.5,2,180,117,0.65,delivery,credit card,F,FALSE,,noon,FALSE,FALSE,9.298828443,long,4/1/2024,Thursday,1
alpha,alpha032721,4/1/2024 12:10:00,coffee,Latte,0.5,65,27.95,3,195,111.15,0.57,delivery,credit card,F,FALSE,,noon,FALSE,FALSE,9.298828443,long,4/1/2024,Thursday,1
alpha,alpha032722,4/1/2024 12:13:00,coffee,Cappuccino,1,75,27.75,1,75,47.25,0.63,eat in,credit card,F,FALSE,,noon,FALSE,FALSE,3.792860588,short,4/1/2024,Thursday,1
alpha,alpha032723,4/1/2024 12:27:00,bakery,Sandwich,,80,28,3,240,156,0.65,eat in,credit card,F,TRUE,60,noon,FALSE,FALSE,8.267748648,long,4/1/2024,Thursday,1
alpha,alpha032724,4/1/2024 12:38:00,smoothie,Mango Smoothie,0,90,31.5,1,90,58.5,0.65,to go,mobile,F,TRUE,33,noon,FALSE,FALSE,2.319042039,short,4/1/2024,Thursday,1
alpha,alpha032725,4/1/2024 12:43:00,smoothie,Watermelon Smoothie,0.5,75,30,1,75,45,0.6,delivery,credit card,F,FALSE,,noon,FALSE,FALSE,2.723268151,short,4/1/2024,Thursday,1
alpha,alpha032726,4/1/2024 12:52:00,bakery,Sandwich,,80,28,4,320,208,0.65,delivery,credit card,F,TRUE,1674,noon,FALSE,FALSE,32.57061182,very long,4/1/2024,Thursday,1
alpha,alpha032726,4/1/2024 12:52:00,tea,Bubble Tea,0.75,70,17.5,4,280,210,0.75,delivery,credit card,F,TRUE,1674,noon,FALSE,FALSE,32.57061182,very long,4/1/2024,Thursday,1
alpha,alpha032726,4/1/2024 12:52:00,coffee,Latte,0.25,65,27.95,3,195,111.15,0.57,delivery,credit card,F,TRUE,1674,noon,FALSE,FALSE,32.57061182,very long,4/1/2024,Thursday,1
alpha,alpha032727,4/1/2024 13:08:00,bakery,Donut,,40,12,3,120,84,0.7,eat in,mobile,F,FALSE,,afternoon,FALSE,FALSE,18.74595788,very long,4/1/2024,Thursday,1
alpha,alpha032727,4/1/2024 13:08:00,bakery,Cookie,,85,29.75,3,255,165.75,0.65,eat in,mobile,F,FALSE,,afternoon,FALSE,FALSE,18.74595788,very long,4/1/2024,Thursday,1
alpha,alpha032727,4/1/2024 13:08:00,coffee,Iced Latte,0.25,65,22.75,3,195,126.75,0.65,eat in,mobile,F,FALSE,,afternoon,FALSE,FALSE,18.74595788,very long,4/1/2024,Thursday,1
alpha,alpha032728,4/1/2024 13:22:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,eat in,credit card,F,FALSE,,afternoon,FALSE,FALSE,3.105000468,short,4/1/2024,Thursday,1
alpha,alpha032729,4/1/2024 13:26:00,coffee,Mocha Cold Brew,0.75,165,79.2,2,330,171.6,0.52,delivery,credit card,M,FALSE,,afternoon,FALSE,FALSE,2.949271196,short,4/1/2024,Thursday,1
alpha,alpha032730,4/1/2024 13:37:00,bakery,Muffin,,60,27,2,120,66,0.55,to go,credit card,M,TRUE,35,afternoon,FALSE,FALSE,3.517874544,short,4/1/2024,Thursday,1
alpha,alpha032731,4/1/2024 13:43:00,coffee,Mocha,0.75,70,30.1,1,70,39.9,0.57,delivery,mobile,M,FALSE,,afternoon,FALSE,FALSE,22.84352264,very long,4/1/2024,Thursday,1
alpha,alpha032731,4/1/2024 13:43:00,bakery,Donut,,40,12,1,40,28,0.7,delivery,mobile,M,FALSE,,afternoon,FALSE,FALSE,22.84352264,very long,4/1/2024,Thursday,1
alpha,alpha032731,4/1/2024 13:43:00,bakery,Muffin,,60,27,1,60,33,0.55,delivery,mobile,M,FALSE,,afternoon,FALSE,FALSE,22.84352264,very long,4/1/2024,Thursday,1
alpha,alpha032731,4/1/2024 13:43:00,bakery,Cheesecake,,120,72,1,120,48,0.4,delivery,mobile,M,FALSE,,afternoon,FALSE,FALSE,22.84352264,very long,4/1/2024,Thursday,1
alpha,alpha032731,4/1/2024 13:43:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,delivery,mobile,M,FALSE,,afternoon,FALSE,FALSE,22.84352264,very long,4/1/2024,Thursday,1
alpha,alpha032731,4/1/2024 13:43:00,tea,Black Tea,0.5,40,8,3,120,96,0.8,eat in,credit card,F,TRUE,865,afternoon,FALSE,FALSE,22.84352264,very long,4/1/2024,Thursday,1
alpha,alpha032732,4/1/2024 14:05:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,credit card,F,FALSE,,afternoon,FALSE,FALSE,3.873179776,short,4/1/2024,Thursday,1
alpha,alpha032732,4/1/2024 14:05:00,smoothie,Kiwi Smoothie,0.25,90,40.5,1,90,49.5,0.55,to go,mobile,M,TRUE,838,afternoon,FALSE,FALSE,3.873179776,short,4/1/2024,Thursday,1
alpha,alpha032733,4/1/2024 14:17:00,coffee,Mocha Cold Brew,0.5,165,79.2,3,495,257.4,0.52,to go,credit card,F,TRUE,60,afternoon,FALSE,FALSE,4.319241469,short,4/1/2024,Thursday,1
alpha,alpha032734,4/1/2024 14:30:00,coffee,Iced Latte,0.5,65,22.75,1,65,42.25,0.65,to go,mobile,M,TRUE,40,afternoon,FALSE,FALSE,2.541387442,short,4/1/2024,Thursday,1
alpha,alpha032735,4/1/2024 14:36:00,smoothie,Mango Smoothie,0.5,90,31.5,1,90,58.5,0.65,eat in,credit card,M,FALSE,,afternoon,FALSE,FALSE,3.085608059,short,4/1/2024,Thursday,1
alpha,alpha032736,4/1/2024 14:52:00,tea,Bubble Tea,0.25,70,17.5,1,70,52.5,0.75,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,1.609507305,very short,4/1/2024,Thursday,1
alpha,alpha032737,4/1/2024 15:02:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,mobile,F,TRUE,883,afternoon,FALSE,FALSE,2.86832599,short,4/1/2024,Thursday,1
alpha,alpha032738,4/1/2024 15:05:00,tea,Green Tea,0.75,65,24.7,1,65,40.3,0.62,to go,credit card,F,TRUE,1650,afternoon,FALSE,FALSE,3.632488217,short,4/1/2024,Thursday,1
alpha,alpha032739,4/1/2024 15:11:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,6.217297474,moderate,4/1/2024,Thursday,1
alpha,alpha032739,4/1/2024 15:11:00,bakery,Donut,,40,12,1,40,28,0.7,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,6.217297474,moderate,4/1/2024,Thursday,1
alpha,alpha032740,4/1/2024 15:14:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,6.690086747,moderate,4/1/2024,Thursday,1
alpha,alpha032740,4/1/2024 15:14:00,tea,Green Tea,0.25,65,24.7,1,65,40.3,0.62,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,6.690086747,moderate,4/1/2024,Thursday,1
alpha,alpha032741,4/1/2024 15:18:00,coffee,Latte,1,65,27.95,3,195,111.15,0.57,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,3.281805198,short,4/1/2024,Thursday,1
alpha,alpha032742,4/1/2024 15:25:00,bakery,Croissant,,85,46.75,2,170,76.5,0.45,delivery,cash,M,TRUE,1676,afternoon,FALSE,FALSE,10.83572793,long,4/1/2024,Thursday,1
alpha,alpha032742,4/1/2024 15:25:00,tea,Jasmine Tea,0.5,50,10,2,100,80,0.8,delivery,cash,M,TRUE,1676,afternoon,FALSE,FALSE,10.83572793,long,4/1/2024,Thursday,1
alpha,alpha032743,4/1/2024 15:27:00,coffee,Espresso,0.5,55,20.35,1,55,34.65,0.63,delivery,credit card,F,FALSE,,afternoon,FALSE,FALSE,2.218054838,short,4/1/2024,Thursday,1
alpha,alpha032744,4/1/2024 15:32:00,smoothie,Watermelon Smoothie,0.5,75,30,4,300,180,0.6,delivery,mobile,M,TRUE,51,afternoon,FALSE,FALSE,7.720416491,moderate,4/1/2024,Thursday,1
alpha,alpha032745,4/1/2024 15:35:00,coffee,Americano,1,45,14.4,1,45,30.6,0.68,eat in,mobile,F,FALSE,,afternoon,FALSE,FALSE,2.981096714,short,4/1/2024,Thursday,1
alpha,alpha032746,4/1/2024 15:43:00,coffee,Americano,0.75,45,14.4,1,45,30.6,0.68,delivery,credit card,M,TRUE,859,afternoon,FALSE,FALSE,2.619056228,short,4/1/2024,Thursday,1
alpha,alpha032747,4/1/2024 15:48:00,coffee,Nitro Flat White,0.5,155,74.4,1,155,80.6,0.52,to go,credit card,M,TRUE,1687,afternoon,FALSE,FALSE,3.638037168,short,4/1/2024,Thursday,1
alpha,alpha032748,4/1/2024 15:53:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,11.36124819,very long,4/1/2024,Thursday,1
alpha,alpha032748,4/1/2024 15:53:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,11.36124819,very long,4/1/2024,Thursday,1
alpha,alpha032749,4/1/2024 15:59:00,coffee,Mocha,0.5,70,30.1,1,70,39.9,0.57,to go,credit card,F,TRUE,8,afternoon,FALSE,FALSE,7.839511708,moderate,4/1/2024,Thursday,1
alpha,alpha032749,4/1/2024 15:59:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,credit card,F,TRUE,8,afternoon,FALSE,FALSE,7.839511708,moderate,4/1/2024,Thursday,1
alpha,alpha032749,4/1/2024 15:59:00,bakery,Cheesecake,,120,72,1,120,48,0.4,to go,credit card,F,TRUE,8,afternoon,FALSE,FALSE,7.839511708,moderate,4/1/2024,Thursday,1
alpha,alpha032750,4/1/2024 16:15:00,coffee,Mocha Cold Brew,0.25,165,79.2,1,165,85.8,0.52,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,2.95148617,short,4/1/2024,Thursday,1
alpha,alpha032751,4/1/2024 16:26:00,tea,Black Tea,0.75,40,8,3,120,96,0.8,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,10.63278168,long,4/1/2024,Thursday,1
alpha,alpha032751,4/1/2024 16:26:00,smoothie,Strawberry Smoothie,0.25,85,25.5,1,85,59.5,0.7,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,10.63278168,long,4/1/2024,Thursday,1
alpha,alpha032751,4/1/2024 16:26:00,bakery,Muffin,,60,27,1,60,33,0.55,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,10.63278168,long,4/1/2024,Thursday,1
alpha,alpha032752,4/1/2024 16:28:00,tea,Thai Tea,0.5,70,17.5,1,70,52.5,0.75,delivery,credit card,M,TRUE,1671,afternoon,FALSE,FALSE,10.77420529,long,4/1/2024,Thursday,1
alpha,alpha032752,4/1/2024 16:28:00,smoothie,Watermelon Smoothie,0.75,75,30,3,225,135,0.6,delivery,credit card,M,TRUE,1671,afternoon,FALSE,FALSE,10.77420529,long,4/1/2024,Thursday,1
alpha,alpha032753,4/1/2024 16:30:00,coffee,Nitro Flat White,0.25,155,74.4,2,310,161.2,0.52,delivery,credit card,F,TRUE,880,afternoon,FALSE,FALSE,5.77630717,moderate,4/1/2024,Thursday,1
alpha,alpha032753,4/1/2024 16:30:00,tea,Green Tea,0.5,65,24.7,2,130,80.6,0.62,delivery,credit card,F,TRUE,880,afternoon,FALSE,FALSE,5.77630717,moderate,4/1/2024,Thursday,1
alpha,alpha032754,4/1/2024 16:41:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,credit card,F,FALSE,,afternoon,FALSE,FALSE,2.881843498,short,4/1/2024,Thursday,1
alpha,alpha032755,4/1/2024 16:49:00,bakery,Muffin,,60,27,2,120,66,0.55,to go,mobile,F,FALSE,,afternoon,FALSE,FALSE,2.025928886,short,4/1/2024,Thursday,1
alpha,alpha032756,4/1/2024 16:53:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,2.014352023,short,4/1/2024,Thursday,1
alpha,alpha032757,4/1/2024 16:56:00,coffee,Latte,0.25,65,27.95,1,65,37.05,0.57,delivery,credit card,F,TRUE,37,afternoon,FALSE,FALSE,12.20527604,very long,4/1/2024,Thursday,1
alpha,alpha032757,4/1/2024 16:56:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,delivery,credit card,F,TRUE,37,afternoon,FALSE,FALSE,12.20527604,very long,4/1/2024,Thursday,1
alpha,alpha032757,4/1/2024 16:56:00,bakery,Cheesecake,,120,72,1,120,48,0.4,delivery,credit card,F,TRUE,37,afternoon,FALSE,FALSE,12.20527604,very long,4/1/2024,Thursday,1
